ID,Name,Sex,Age,NOC,Games,Year,Season,City,Sport,Swim Event,Medal,Last_Name,Order,Start,End
114581,Ivan Cuthbert Stedman,0,29,AUS,1924 Summer,1924,Summer,Paris,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,STEDMAN,7388,1920,1924
114581,Ivan Cuthbert Stedman,0,25,AUS,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Men's 100 metres Freestyle,,STEDMAN,7388,1920,1924
114581,Ivan Cuthbert Stedman,0,25,AUS,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,STEDMAN,7388,1920,1924
114581,Ivan Cuthbert Stedman,0,25,AUS,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Men's 200 metres Breaststroke,,STEDMAN,7388,1920,1924
114779,Janette May Jenny Steinbeck Murray,1,17,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,MURRAY,5399,1968,1968
114779,Janette May Jenny Steinbeck Murray,1,17,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,,MURRAY,5399,1968,1968
114779,Janette May Jenny Steinbeck Murray,1,17,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Freestyle,,MURRAY,5399,1968,1968
114779,Janette May Jenny Steinbeck Murray,1,17,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Freestyle,,MURRAY,5399,1968,1968
115069,Craig Julian Stevens,0,28,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 400 metres Freestyle,,STEVENS,7417,2004,2008
115069,Craig Julian Stevens,0,28,AUS,2008 Summer,2008,Summer,Beijing,Swimming,"Swimming Men's 1,500 metres Freestyle",,STEVENS,7417,2004,2008
115069,Craig Julian Stevens,0,24,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,STEVENS,7417,2004,2008
115069,Craig Julian Stevens,0,24,AUS,2004 Summer,2004,Summer,Athina,Swimming,"Swimming Men's 1,500 metres Freestyle",,STEVENS,7417,2004,2008
115327,Marcus William Mark Stockwell,0,21,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Butterfly,,STOCKWELL,7435,1984,1984
115327,Marcus William Mark Stockwell,0,21,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze,STOCKWELL,7435,1984,1984
115327,Marcus William Mark Stockwell,0,21,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,Silver,STOCKWELL,7435,1984,1984
115327,Marcus William Mark Stockwell,0,21,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver,STOCKWELL,7435,1984,1984
115334,Hayden Ernest Stoeckel,0,27,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze,STOECKEL,7438,2008,2012
115334,Hayden Ernest Stoeckel,0,27,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Backstroke,,STOECKEL,7438,2008,2012
115334,Hayden Ernest Stoeckel,0,23,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Backstroke,Bronze,STOECKEL,7438,2008,2012
115334,Hayden Ernest Stoeckel,0,23,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 200 metres Backstroke,,STOECKEL,7438,2008,2012
115334,Hayden Ernest Stoeckel,0,23,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,STOECKEL,7438,2008,2012
116360,Eamon Wade Sullivan,0,26,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 50 metres Freestyle,,SULLIVAN,7503,2004,2012
116360,Eamon Wade Sullivan,0,26,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,,SULLIVAN,7503,2004,2012
116360,Eamon Wade Sullivan,0,22,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze,SULLIVAN,7503,2004,2012
116360,Eamon Wade Sullivan,0,22,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,SULLIVAN,7503,2004,2012
116360,Eamon Wade Sullivan,0,22,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Freestyle,Silver,SULLIVAN,7503,2004,2012
116360,Eamon Wade Sullivan,0,22,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 50 metres Freestyle,,SULLIVAN,7503,2004,2012
116360,Eamon Wade Sullivan,0,18,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,,SULLIVAN,7503,2004,2012
118617,Matthew Stephen C Matt Targett,0,26,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze,TARGETT,7673,2008,2012
118617,Matthew Stephen C Matt Targett,0,26,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,,TARGETT,7673,2008,2012
118617,Matthew Stephen C Matt Targett,0,22,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze,TARGETT,7673,2008,2012
118617,Matthew Stephen C Matt Targett,0,22,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Freestyle,,TARGETT,7673,2008,2012
118617,Matthew Stephen C Matt Targett,0,22,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,TARGETT,7673,2008,2012
119545,David Egmont Theile,0,22,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 100 metres Backstroke,Gold,THEILE,7732,1956,1960
119545,David Egmont Theile,0,22,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,THEILE,7732,1956,1960
119545,David Egmont Theile,0,18,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 100 metres Backstroke,Gold,THEILE,7732,1956,1960
119835,Petria Ann Thomas Jones,1,28,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,JONES,3619,1996,2004
119835,Petria Ann Thomas Jones,1,28,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Butterfly,Silver,JONES,3619,1996,2004
119835,Petria Ann Thomas Jones,1,28,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Butterfly,Gold,JONES,3619,1996,2004
119835,Petria Ann Thomas Jones,1,28,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,,JONES,3619,1996,2004
119835,Petria Ann Thomas Jones,1,28,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,JONES,3619,1996,2004
119835,Petria Ann Thomas Jones,1,25,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,JONES,3619,1996,2004
119835,Petria Ann Thomas Jones,1,25,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Butterfly,,JONES,3619,1996,2004
119835,Petria Ann Thomas Jones,1,25,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Butterfly,Bronze,JONES,3619,1996,2004
119835,Petria Ann Thomas Jones,1,25,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,JONES,3619,1996,2004
119835,Petria Ann Thomas Jones,1,20,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Butterfly,Silver,JONES,3619,1996,2004
120010,Kirsten Thomson,1,16,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,THOMSON,7765,2000,2000
120061,Robyn Jean Thorn RissonNock,1,18,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 100 metres Freestyle,,RISSONNOCK,6500,1964,1964
120061,Robyn Jean Thorn RissonNock,1,18,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,RISSONNOCK,6500,1964,1964
120087,Ian James Thorpe,0,21,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Freestyle,Bronze,THORPE,7772,2000,2004
120087,Ian James Thorpe,0,21,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Freestyle,Gold,THORPE,7772,2000,2004
120087,Ian James Thorpe,0,21,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 400 metres Freestyle,Gold,THORPE,7772,2000,2004
120087,Ian James Thorpe,0,21,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,,THORPE,7772,2000,2004
120087,Ian James Thorpe,0,21,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,THORPE,7772,2000,2004
120087,Ian James Thorpe,0,17,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,THORPE,7772,2000,2004
120087,Ian James Thorpe,0,17,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,THORPE,7772,2000,2004
120087,Ian James Thorpe,0,17,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 400 metres Freestyle,Gold,THORPE,7772,2000,2004
120087,Ian James Thorpe,0,17,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold,THORPE,7772,2000,2004
120087,Ian James Thorpe,0,17,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Freestyle,Silver,THORPE,7772,2000,2004
121024,Marcus Lyndon Mark Tonelli Leembruggen,0,23,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 100 metres Backstroke,,LEEMBRUGGEN,4404,1976,1980
121024,Marcus Lyndon Mark Tonelli Leembruggen,0,23,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,LEEMBRUGGEN,4404,1976,1980
121024,Marcus Lyndon Mark Tonelli Leembruggen,0,23,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 100 metres Freestyle,,LEEMBRUGGEN,4404,1976,1980
121024,Marcus Lyndon Mark Tonelli Leembruggen,0,23,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,LEEMBRUGGEN,4404,1976,1980
121024,Marcus Lyndon Mark Tonelli Leembruggen,0,23,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 200 metres Backstroke,,LEEMBRUGGEN,4404,1976,1980
121024,Marcus Lyndon Mark Tonelli Leembruggen,0,19,AUS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 100 metres Backstroke,,LEEMBRUGGEN,4404,1976,1980
121024,Marcus Lyndon Mark Tonelli Leembruggen,0,19,AUS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 200 metres Backstroke,,LEEMBRUGGEN,4404,1976,1980
121024,Marcus Lyndon Mark Tonelli Leembruggen,0,19,AUS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,LEEMBRUGGEN,4404,1976,1980
121055,Peter James Tonkin,0,16,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 200 metres Breaststroke,,TONKIN,7830,1964,1964
121055,Peter James Tonkin,0,16,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze,TONKIN,7830,1964,1964
122783,Jan Turner Becker,1,19,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,BECKER,582,1964,1964
122783,Jan Turner Becker,1,19,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 100 metres Butterfly,,BECKER,582,1964,1964
124757,Jacinta Van Lint,1,22,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,LINT,4541,2000,2000
128974,Joshua John Josh Watson,0,27,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Backstroke,,WATSON,8264,2000,2004
128974,Joshua John Josh Watson,0,23,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Backstroke,,WATSON,8264,2000,2004
128974,Joshua John Josh Watson,0,23,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,WATSON,8264,2000,2004
128978,Lynette Pamela Lynne Watson Bates,1,15,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Freestyle,,BATES,541,1968,1968
128978,Lynette Pamela Lynne Watson Bates,1,15,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,,BATES,541,1968,1968
128978,Lynette Pamela Lynne Watson Bates,1,15,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,BATES,541,1968,1968
128978,Lynette Pamela Lynne Watson Bates,1,15,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Backstroke,,BATES,541,1968,1968
128978,Lynette Pamela Lynne Watson Bates,1,15,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Backstroke,,BATES,541,1968,1968
129561,Matthew James Matt Welsh,0,27,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Medley Relay,,WELSH,8313,2000,2004
129561,Matthew James Matt Welsh,0,27,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Backstroke,,WELSH,8313,2000,2004
129561,Matthew James Matt Welsh,0,27,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Backstroke,,WELSH,8313,2000,2004
129561,Matthew James Matt Welsh,0,23,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Backstroke,Bronze,WELSH,8313,2000,2004
129561,Matthew James Matt Welsh,0,23,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,WELSH,8313,2000,2004
129561,Matthew James Matt Welsh,0,23,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Backstroke,Silver,WELSH,8313,2000,2004
129606,Michael Vincent Mike Wenden,0,22,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Freestyle,,WENDEN,8319,1968,1972
129606,Michael Vincent Mike Wenden,0,22,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Freestyle,,WENDEN,8319,1968,1972
129606,Michael Vincent Mike Wenden,0,22,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,WENDEN,8319,1968,1972
129606,Michael Vincent Mike Wenden,0,22,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Medley Relay,,WENDEN,8319,1968,1972
129606,Michael Vincent Mike Wenden,0,18,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Freestyle,Gold,WENDEN,8319,1968,1972
129606,Michael Vincent Mike Wenden,0,18,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze,WENDEN,8319,1968,1972
129606,Michael Vincent Mike Wenden,0,18,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,WENDEN,8319,1968,1972
129606,Michael Vincent Mike Wenden,0,18,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Medley Relay,,WENDEN,8319,1968,1972
129606,Michael Vincent Mike Wenden,0,18,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 200 metres Freestyle,Gold,WENDEN,8319,1968,1972
129993,Graham Ross White,0,21,AUS,1972 Summer,1972,Summer,Munich,Swimming,"Swimming Men's 1,500 metres Freestyle",,WHITE,8349,1968,1972
129993,Graham Ross White,0,21,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,,WHITE,8349,1968,1972
129993,Graham Ross White,0,21,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,WHITE,8349,1968,1972
129993,Graham Ross White,0,21,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Freestyle,,WHITE,8349,1968,1972
129993,Graham Ross White,0,21,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 400 metres Freestyle,,WHITE,8349,1968,1972
129993,Graham Ross White,0,17,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 400 metres Freestyle,,WHITE,8349,1968,1972
129993,Graham Ross White,0,17,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,"Swimming Men's 1,500 metres Freestyle",,WHITE,8349,1968,1972
129993,Graham Ross White,0,17,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,WHITE,8349,1968,1972
130022,Tarnee Renee White Southwell,1,27,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,SOUTHWELL,7310,2000,2008
130022,Tarnee Renee White Southwell,1,27,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Breaststroke,,SOUTHWELL,7310,2000,2008
130022,Tarnee Renee White Southwell,1,19,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,SOUTHWELL,7310,2000,2008
130022,Tarnee Renee White Southwell,1,19,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Breaststroke,,SOUTHWELL,7310,2000,2008
130057,Beverley Joy Whitfield,1,18,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Breaststroke,Bronze,WHITFIELD,8355,1972,1972
130057,Beverley Joy Whitfield,1,18,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,,WHITFIELD,8355,1972,1972
130057,Beverley Joy Whitfield,1,18,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Breaststroke,Gold,WHITFIELD,8355,1972,1972
130864,Madison Madi Wilson,1,22,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,WILSON,8414,2016,2016
130864,Madison Madi Wilson,1,22,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Backstroke,,WILSON,8414,2016,2016
130864,Madison Madi Wilson,1,22,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,WILSON,8414,2016,2016
130865,Marilyn Joy Wilson Young,1,17,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,YOUNG,8623,1960,1960
130865,Marilyn Joy Wilson Young,1,17,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 100 metres Backstroke,,YOUNG,8623,1960,1960
130954,Graham Claude Windeatt,0,21,AUS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,WINDEATT,8426,1972,1976
130954,Graham Claude Windeatt,0,21,AUS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 400 metres Freestyle,,WINDEATT,8426,1972,1976
130954,Graham Claude Windeatt,0,21,AUS,1976 Summer,1976,Summer,Montreal,Swimming,Swimming Men's 200 metres Freestyle,,WINDEATT,8426,1972,1976
130954,Graham Claude Windeatt,0,18,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 400 metres Individual Medley,,WINDEATT,8426,1972,1976
130954,Graham Claude Windeatt,0,18,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,WINDEATT,8426,1972,1976
130954,Graham Claude Windeatt,0,18,AUS,1972 Summer,1972,Summer,Munich,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver,WINDEATT,8426,1972,1976
130954,Graham Claude Windeatt,0,18,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 400 metres Freestyle,,WINDEATT,8426,1972,1976
130964,Robert George Bob Windle,0,23,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Freestyle,,WINDLE,8429,1964,1968
130964,Robert George Bob Windle,0,23,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 200 metres Freestyle,,WINDLE,8429,1964,1968
130964,Robert George Bob Windle,0,23,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze,WINDLE,8429,1964,1968
130964,Robert George Bob Windle,0,23,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,WINDLE,8429,1964,1968
130964,Robert George Bob Windle,0,19,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,WINDLE,8429,1964,1968
130964,Robert George Bob Windle,0,19,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,"Swimming Men's 1,500 metres Freestyle",Gold,WINDLE,8429,1964,1968
130964,Robert George Bob Windle,0,19,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze,WINDLE,8429,1964,1968
130964,Robert George Bob Windle,0,19,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 400 metres Freestyle,,WINDLE,8429,1964,1968
131459,Allan Frederick Wood,0,21,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 400 metres Freestyle,Bronze,WOOD,8465,1960,1964
131459,Allan Frederick Wood,0,21,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze,WOOD,8465,1960,1964
131459,Allan Frederick Wood,0,21,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,WOOD,8465,1960,1964
131459,Allan Frederick Wood,0,17,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,WOOD,8465,1960,1964
131517,Robert Rob Woodhouse,0,22,AUS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Individual Medley,,WOODHOUSE,8470,1984,1988
131517,Robert Rob Woodhouse,0,22,AUS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 400 metres Individual Medley,,WOODHOUSE,8470,1984,1988
131517,Robert Rob Woodhouse,0,18,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Individual Medley,,WOODHOUSE,8470,1984,1988
131517,Robert Rob Woodhouse,0,18,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Individual Medley,Bronze,WOODHOUSE,8470,1984,1988
968,Margarete Grete Adler,1,16,AUT,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Women's 100 metres Freestyle,,ADLER,47,1912,1912
968,Margarete Grete Adler,1,16,AUT,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,ADLER,47,1912,1912
48195,Otto Herschmann,0,19,AUT,1896 Summer,1896,Summer,Athina,Swimming,Swimming Men's 100 metres Freestyle,Silver,HERSCHMANN,3078,1896,1896
56234,Mirna Jukic,1,22,AUT,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Breaststroke,,JUKIC,3688,2004,2008
56234,Mirna Jukic,1,22,AUT,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Breaststroke,Bronze,JUKIC,3688,2004,2008
56234,Mirna Jukic,1,18,AUT,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Breaststroke,,JUKIC,3688,2004,2008
56234,Mirna Jukic,1,18,AUT,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Breaststroke,,JUKIC,3688,2004,2008
79775,Klara Milch Durst,1,20,AUT,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,DURST,1933,1912,1912
79775,Klara Milch Durst,1,20,AUT,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Women's 100 metres Freestyle,,DURST,1933,1912,1912
85477,Paul Neumann Newman,0,20,AUT,1896 Summer,1896,Summer,Athina,Swimming,"Swimming Men's 1,200 metres Freestyle",,NEWMAN,5546,1896,1896
85477,Paul Neumann Newman,0,20,AUT,1896 Summer,1896,Summer,Athina,Swimming,Swimming Men's 500 metres Freestyle,Gold,NEWMAN,5546,1896,1896
101924,Markus Antonius Rogan,0,30,AUT,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,ROGAN,6566,2000,2012
101924,Markus Antonius Rogan,0,30,AUT,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 200 metres Individual Medley,,ROGAN,6566,2000,2012
101924,Markus Antonius Rogan,0,26,AUT,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 200 metres Backstroke,,ROGAN,6566,2000,2012
101924,Markus Antonius Rogan,0,26,AUT,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 100 metres Backstroke,,ROGAN,6566,2000,2012
101924,Markus Antonius Rogan,0,26,AUT,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,ROGAN,6566,2000,2012
101924,Markus Antonius Rogan,0,22,AUT,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Backstroke,Silver,ROGAN,6566,2000,2012
101924,Markus Antonius Rogan,0,22,AUT,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Backstroke,Silver,ROGAN,6566,2000,2012
101924,Markus Antonius Rogan,0,18,AUT,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Backstroke,,ROGAN,6566,2000,2012
101924,Markus Antonius Rogan,0,18,AUT,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Backstroke,,ROGAN,6566,2000,2012
103182,Karl August Ruberl,0,18,AUT,1900 Summer,1900,Summer,Paris,Swimming,Swimming Men's 200 metres Freestyle,Bronze,RUBERL,6658,1900,1900
103182,Karl August Ruberl,0,18,AUT,1900 Summer,1900,Summer,Paris,Swimming,Swimming Men's 200 metres Backstroke,Silver,RUBERL,6658,1900,1900
