ID,Name,Sex,Age,NOC,Games,Year,Season,City,Sport,Event,Medal,Last_Name,Order,Start,End
9094,Francis Joseph Edmund Frank De Beaurepaire,0,16,ANZ,1908 Summer,1908,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,Beaurepaire,472,1908,1924
9094,Francis Joseph Edmund Frank De Beaurepaire,0,16,ANZ,1908 Summer,1908,Summer,London,Swimming,Swimming Men's 100 metres Freestyle,,Beaurepaire,472,1908,1924
9094,Francis Joseph Edmund Frank De Beaurepaire,0,16,ANZ,1908 Summer,1908,Summer,London,Swimming,Swimming Men's 400 metres Freestyle,Silver,Beaurepaire,472,1908,1924
9094,Francis Joseph Edmund Frank De Beaurepaire,0,16,ANZ,1908 Summer,1908,Summer,London,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze,Beaurepaire,472,1908,1924
12448,Leslie Les Boardman,0,22,ANZ,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Men's 100 metres Freestyle,,Boardman,657,1912,1912
12448,Leslie Les Boardman,0,22,ANZ,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,Boardman,657,1912,1912
19659,Malcolm Eadie Champion,0,28,ANZ,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Men's 400 metres Freestyle,,Champion,1073,1912,1912
19659,Malcolm Eadie Champion,0,28,ANZ,1912 Summer,1912,Summer,Stockholm,Swimming,"Swimming Men's 1,500 metres Freestyle",,Champion,1073,1912,1912
19659,Malcolm Eadie Champion,0,28,ANZ,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,Champion,1073,1912,1912
30777,Sarah Frances Fanny Durack Gately,1,22,ANZ,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Women's 100 metres Freestyle,Gold,Gately,2024,1912,1912
46006,Harold Hampton Hardwick,0,23,ANZ,1912 Summer,1912,Summer,Stockholm,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze,Hardwick,2410,1912,1912
46006,Harold Hampton Hardwick,0,23,ANZ,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Men's 400 metres Freestyle,Bronze,Hardwick,2410,1912,1912
46006,Harold Hampton Hardwick,0,23,ANZ,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,Hardwick,2410,1912,1912
46006,Harold Hampton Hardwick,0,23,ANZ,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Men's 100 metres Freestyle,,Hardwick,2410,1912,1912
46968,Cecil Patrick Healy,0,30,ANZ,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Men's 400 metres Freestyle,,Healy,2473,1906,1912
46968,Cecil Patrick Healy,0,30,ANZ,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,Healy,2473,1906,1912
46968,Cecil Patrick Healy,0,30,ANZ,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Men's 100 metres Freestyle,Silver,Healy,2473,1906,1912
131941,Wilhelmina Mina Wylie,1,20,ANZ,1912 Summer,1912,Summer,Stockholm,Swimming,Swimming Women's 100 metres Freestyle,Silver,Wylie,6844,1912,1912
7809,Georgina Bardach Martin,1,28,ARG,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 400 metres Individual Medley,,Martin,3933,2000,2012
7809,Georgina Bardach Martin,1,24,ARG,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 400 metres Individual Medley,,Martin,3933,2000,2012
7809,Georgina Bardach Martin,1,24,ARG,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Individual Medley,,Martin,3933,2000,2012
7809,Georgina Bardach Martin,1,20,ARG,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 400 metres Individual Medley,Bronze,Martin,3933,2000,2012
7809,Georgina Bardach Martin,1,20,ARG,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Individual Medley,,Martin,3933,2000,2012
7809,Georgina Bardach Martin,1,20,ARG,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Butterfly,,Martin,3933,2000,2012
7809,Georgina Bardach Martin,1,17,ARG,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 400 metres Individual Medley,,Martin,3933,2000,2012
17715,Jeannette Morven Campbell Peper,1,20,ARG,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Women's 100 metres Freestyle,Silver,Peper,4817,1936,1936
135260,Victoriano Alberto Zorrilla,0,22,ARG,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,Zorrilla,7052,1924,1928
135260,Victoriano Alberto Zorrilla,0,22,ARG,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 100 metres Freestyle,,Zorrilla,7052,1924,1928
135260,Victoriano Alberto Zorrilla,0,22,ARG,1928 Summer,1928,Summer,Amsterdam,Swimming,"Swimming Men's 1,500 metres Freestyle",,Zorrilla,7052,1924,1928
135260,Victoriano Alberto Zorrilla,0,22,ARG,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 400 metres Freestyle,Gold,Zorrilla,7052,1924,1928
135260,Victoriano Alberto Zorrilla,0,18,ARG,1924 Summer,1924,Summer,Paris,Swimming,Swimming Men's 400 metres Freestyle,,Zorrilla,7052,1924,1928
135260,Victoriano Alberto Zorrilla,0,18,ARG,1924 Summer,1924,Summer,Paris,Swimming,Swimming Men's 100 metres Freestyle,,Zorrilla,7052,1924,1928
135260,Victoriano Alberto Zorrilla,0,18,ARG,1924 Summer,1924,Summer,Paris,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,Zorrilla,7052,1924,1928
465,Matthew Matt Abood,0,30,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 50 metres Freestyle,,Abood,14,2016,2016
465,Matthew Matt Abood,0,30,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze,Abood,14,2016,2016
4145,Janice Jan Andrew Thornett,1,16,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,Thornett,6258,1960,1960
4145,Janice Jan Andrew Thornett,1,16,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 100 metres Butterfly,Bronze,Thornett,6258,1960,1960
5158,Duncan John DArcy Armstrong,0,24,AUS,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,Armstrong,249,1988,1992
5158,Duncan John DArcy Armstrong,0,20,AUS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Freestyle,Gold,Armstrong,249,1988,1992
5158,Duncan John DArcy Armstrong,0,20,AUS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,Armstrong,249,1988,1992
5158,Duncan John DArcy Armstrong,0,20,AUS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 400 metres Freestyle,Silver,Armstrong,249,1988,1992
5577,Jessica Ashwood,1,23,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 800 metres Freestyle,,Ashwood,270,2012,2016
5577,Jessica Ashwood,1,23,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,Ashwood,270,2012,2016
5577,Jessica Ashwood,1,23,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Freestyle,,Ashwood,270,2012,2016
5577,Jessica Ashwood,1,19,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 800 metres Freestyle,,Ashwood,270,2012,2016
6934,Angie Lee Bainbridge,1,22,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,Bainbridge,358,2008,2012
6934,Angie Lee Bainbridge,1,18,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,Bainbridge,358,2008,2012
8051,Bronte Amelia Arnold Barratt,1,27,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Freestyle,,Barratt,427,2008,2016
8051,Bronte Amelia Arnold Barratt,1,27,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,Barratt,427,2008,2016
8051,Bronte Amelia Arnold Barratt,1,23,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,Barratt,427,2008,2016
8051,Bronte Amelia Arnold Barratt,1,23,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 400 metres Freestyle,,Barratt,427,2008,2016
8051,Bronte Amelia Arnold Barratt,1,23,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Freestyle,Bronze,Barratt,427,2008,2016
8051,Bronte Amelia Arnold Barratt,1,19,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,Barratt,427,2008,2016
8051,Bronte Amelia Arnold Barratt,1,19,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 400 metres Freestyle,,Barratt,427,2008,2016
8051,Bronte Amelia Arnold Barratt,1,19,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Freestyle,,Barratt,427,2008,2016
9094,Francis Joseph Edmund Frank De Beaurepaire,0,32,AUS,1924 Summer,1924,Summer,Paris,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze,Beaurepaire,472,1908,1924
9094,Francis Joseph Edmund Frank De Beaurepaire,0,32,AUS,1924 Summer,1924,Summer,Paris,Swimming,Swimming Men's 400 metres Freestyle,,Beaurepaire,472,1908,1924
9094,Francis Joseph Edmund Frank De Beaurepaire,0,32,AUS,1924 Summer,1924,Summer,Paris,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,Beaurepaire,472,1908,1924
9094,Francis Joseph Edmund Frank De Beaurepaire,0,28,AUS,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Men's 400 metres Freestyle,,Beaurepaire,472,1908,1924
9094,Francis Joseph Edmund Frank De Beaurepaire,0,28,AUS,1920 Summer,1920,Summer,Antwerpen,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze,Beaurepaire,472,1908,1924
9094,Francis Joseph Edmund Frank De Beaurepaire,0,28,AUS,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,Beaurepaire,472,1908,1924
9241,Amber Gerganiya Beckitt Shelley,1,19,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,Shelley,5705,1956,1960
9241,Amber Gerganiya Beckitt Shelley,1,19,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 100 metres Backstroke,,Shelley,5705,1956,1960
9241,Amber Gerganiya Beckitt Shelley,1,15,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 100 metres Backstroke,,Shelley,5705,1956,1960
9645,Lynette Lyn Bell Chipchase,1,21,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,Chipchase,1135,1964,1968
9645,Lynette Lyn Bell Chipchase,1,21,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,,Chipchase,1135,1964,1968
9645,Lynette Lyn Bell Chipchase,1,21,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 200 metres Freestyle,,Chipchase,1135,1964,1968
9645,Lynette Lyn Bell Chipchase,1,21,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Freestyle,,Chipchase,1135,1964,1968
9645,Lynette Lyn Bell Chipchase,1,17,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 100 metres Freestyle,,Chipchase,1135,1964,1968
9645,Lynette Lyn Bell Chipchase,1,17,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,Chipchase,1135,1964,1968
10592,Glenn Stuart Beringen,0,19,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Breaststroke,Silver,Beringen,552,1984,1984
10592,Glenn Stuart Beringen,0,19,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Individual Medley,,Beringen,552,1984,1984
10804,Kevin John Berry,0,19,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze,Berry,570,1960,1964
10804,Kevin John Berry,0,19,AUS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Men's 200 metres Butterfly,Gold,Berry,570,1960,1964
10804,Kevin John Berry,0,15,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 200 metres Butterfly,,Berry,570,1960,1964
10804,Kevin John Berry,0,15,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,Berry,570,1960,1964
15006,Graeme Thomas Brewer,0,25,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,Brewer,827,1980,1984
15006,Graeme Thomas Brewer,0,21,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,Brewer,827,1980,1984
15006,Graeme Thomas Brewer,0,21,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 400 metres Freestyle,,Brewer,827,1980,1984
15006,Graeme Thomas Brewer,0,21,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 200 metres Freestyle,Bronze,Brewer,827,1980,1984
15006,Graeme Thomas Brewer,0,21,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 100 metres Freestyle,,Brewer,827,1980,1984
15177,Grant Tyson Brits,0,20,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,Brits,843,2008,2008
15266,Leith Brodie,0,22,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,Brodie,852,2008,2008
15266,Leith Brodie,0,22,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze,Brodie,852,2008,2008
15266,Leith Brodie,0,22,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 200 metres Individual Medley,,Brodie,852,2008,2008
15387,Neil Brooks,0,22,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze,Brooks,855,1980,1984
15387,Neil Brooks,0,22,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver,Brooks,855,1980,1984
15387,Neil Brooks,0,17,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 100 metres Freestyle,,Brooks,855,1980,1984
15387,Neil Brooks,0,17,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold,Brooks,855,1980,1984
15433,Gregory John Greg Brough,0,17,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 400 metres Freestyle,,Brough,859,1968,1968
15433,Gregory John Greg Brough,0,17,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze,Brough,859,1968,1968
16009,Glenn Robert Buchanan,0,21,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze,Buchanan,888,1984,1984
16009,Glenn Robert Buchanan,0,21,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Butterfly,Bronze,Buchanan,888,1984,1984
16774,William Charles Burton,0,18,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 200 metres Breaststroke,,Burton,928,1960,1960
16774,William Charles Burton,0,18,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,Burton,928,1960,1960
17494,Ashley John Callus,0,29,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze,Callus,965,2000,2008
17494,Ashley John Callus,0,29,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 50 metres Freestyle,,Callus,965,2000,2008
17494,Ashley John Callus,0,25,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 50 metres Freestyle,,Callus,965,2000,2008
17494,Ashley John Callus,0,25,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,,Callus,965,2000,2008
17494,Ashley John Callus,0,25,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Freestyle,,Callus,965,2000,2008
17494,Ashley John Callus,0,21,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold,Callus,965,2000,2008
17510,Dyana Jane Calub,1,24,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Backstroke,,Calub,966,2000,2000
17510,Dyana Jane Calub,1,24,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,Calub,966,2000,2000
17510,Dyana Jane Calub,1,24,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Backstroke,,Calub,966,2000,2000
17684,Bronte Campbell,1,22,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,,Campbell,974,2012,2016
17684,Bronte Campbell,1,22,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,,Campbell,974,2012,2016
17684,Bronte Campbell,1,22,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,Campbell,974,2012,2016
17684,Bronte Campbell,1,18,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 50 metres Freestyle,,Campbell,974,2012,2016
17687,Cate Natalie Campbell,1,24,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,Campbell,974,2008,2016
17687,Cate Natalie Campbell,1,24,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,,Campbell,974,2008,2016
17687,Cate Natalie Campbell,1,24,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,Campbell,974,2008,2016
17687,Cate Natalie Campbell,1,24,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,,Campbell,974,2008,2016
17687,Cate Natalie Campbell,1,20,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 50 metres Freestyle,,Campbell,974,2008,2016
17687,Cate Natalie Campbell,1,20,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,Campbell,974,2008,2016
17687,Cate Natalie Campbell,1,16,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Freestyle,,Campbell,974,2008,2016
17687,Cate Natalie Campbell,1,16,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,Campbell,974,2008,2016
17687,Cate Natalie Campbell,1,16,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 50 metres Freestyle,Bronze,Campbell,974,2008,2016
18582,Julian Paul Carroll,0,17,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,Carroll,1019,1960,1960
19603,Kyle Chalmers,0,18,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Freestyle,Gold,Chalmers,1070,2016,2016
19603,Kyle Chalmers,0,18,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze,Chalmers,1070,2016,2016
19603,Kyle Chalmers,0,18,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze,Chalmers,1070,2016,2016
19844,Gary Arthur Chapman,0,19,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold,Chapman,1081,1956,1956
19844,Gary Arthur Chapman,0,19,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 100 metres Freestyle,Bronze,Chapman,1081,1956,1956
19920,Andrew Murray Boy Charlton,0,24,AUS,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Freestyle,,Charlton,1083,1924,1932
19920,Andrew Murray Boy Charlton,0,24,AUS,1932 Summer,1932,Summer,Los Angeles,Swimming,"Swimming Men's 1,500 metres Freestyle",,Charlton,1083,1924,1932
19920,Andrew Murray Boy Charlton,0,20,AUS,1928 Summer,1928,Summer,Amsterdam,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver,Charlton,1083,1924,1932
19920,Andrew Murray Boy Charlton,0,20,AUS,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Men's 400 metres Freestyle,Silver,Charlton,1083,1924,1932
19920,Andrew Murray Boy Charlton,0,16,AUS,1924 Summer,1924,Summer,Paris,Swimming,Swimming Men's 400 metres Freestyle,Bronze,Charlton,1083,1924,1932
19920,Andrew Murray Boy Charlton,0,16,AUS,1924 Summer,1924,Summer,Paris,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,Charlton,1083,1924,1932
19920,Andrew Murray Boy Charlton,0,16,AUS,1924 Summer,1924,Summer,Paris,Swimming,"Swimming Men's 1,500 metres Freestyle",Gold,Charlton,1083,1924,1932
21314,Maurice Froomes Moss Christie,0,21,AUS,1924 Summer,1924,Summer,Paris,Swimming,Swimming Men's 100 metres Freestyle,,Christie,1148,1924,1924
21314,Maurice Froomes Moss Christie,0,21,AUS,1924 Summer,1924,Summer,Paris,Swimming,Swimming Men's 400 metres Freestyle,,Christie,1148,1924,1924
21314,Maurice Froomes Moss Christie,0,21,AUS,1924 Summer,1924,Summer,Paris,Swimming,"Swimming Men's 1,500 metres Freestyle",,Christie,1148,1924,1924
21314,Maurice Froomes Moss Christie,0,21,AUS,1924 Summer,1924,Summer,Paris,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver,Christie,1148,1924,1924
22545,Alva Merlin Colquhoun,1,18,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,Colquhoun,1222,1960,1960
22865,Tamsin Cook,1,17,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 800 metres Freestyle,,Cook,1242,2016,2016
22865,Tamsin Cook,1,17,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,Cook,1242,2016,2016
22865,Tamsin Cook,1,17,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 400 metres Freestyle,,Cook,1242,2016,2016
22923,Bradford Paul Brad Cooper,0,18,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 400 metres Freestyle,Gold,Cooper,1249,1972,1972
22923,Bradford Paul Brad Cooper,0,18,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Backstroke,,Cooper,1249,1972,1972
22923,Bradford Paul Brad Cooper,0,18,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,,Cooper,1249,1972,1972
22923,Bradford Paul Brad Cooper,0,18,AUS,1972 Summer,1972,Summer,Munich,Swimming,"Swimming Men's 1,500 metres Freestyle",,Cooper,1249,1972,1972
22923,Bradford Paul Brad Cooper,0,18,AUS,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Medley Relay,,Cooper,1249,1972,1972
23519,Alicia Jayne Coutts,1,28,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Individual Medley,,Coutts,1285,2008,2016
23519,Alicia Jayne Coutts,1,24,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Individual Medley,Silver,Coutts,1285,2008,2016
23519,Alicia Jayne Coutts,1,24,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver,Coutts,1285,2008,2016
23519,Alicia Jayne Coutts,1,24,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver,Coutts,1285,2008,2016
23519,Alicia Jayne Coutts,1,24,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Butterfly,Bronze,Coutts,1285,2008,2016
23519,Alicia Jayne Coutts,1,24,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,Coutts,1285,2008,2016
23519,Alicia Jayne Coutts,1,20,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Individual Medley,,Coutts,1285,2008,2016
23694,Lorraine Joyce Crapp Thurlow,1,21,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver,Thurlow,6264,1956,1960
23694,Lorraine Joyce Crapp Thurlow,1,18,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 400 metres Freestyle,Gold,Thurlow,6264,1956,1960
23694,Lorraine Joyce Crapp Thurlow,1,18,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 100 metres Freestyle,Silver,Thurlow,6264,1956,1960
23694,Lorraine Joyce Crapp Thurlow,1,18,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold,Thurlow,6264,1956,1960
24435,Robert Stephen Cusack,0,17,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Butterfly,,Cusack,1330,1968,1968
24435,Robert Stephen Cusack,0,17,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Medley Relay,,Cusack,1330,1968,1968
24435,Robert Stephen Cusack,0,17,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 200 metres Butterfly,,Cusack,1330,1968,1968
24435,Robert Stephen Cusack,0,17,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze,Cusack,1330,1968,1968
25543,Lara Shiree Davenport,1,24,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,Davenport,1384,2008,2008
25632,John Griffith Davies,0,23,AUS,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Men's 200 metres Breaststroke,Gold,Davies,1388,1948,1952
25632,John Griffith Davies,0,19,AUS,1948 Summer,1948,Summer,London,Swimming,Swimming Men's 200 metres Breaststroke,,Davies,1388,1948,1952
